"","Coverage","Width","Method","Rho","d"
"1288",0.9955,14.7719426301781,"Lei_exact","rho = -0.5",1
"1289",0.983125,12.9859413027067,"Lei_exact","rho = -0.5",1
"1290",0.9875,13.9361210791434,"Lei_exact","rho = -0.5",1
"1291",0.99175,14.5093083975415,"Lei_exact","rho = -0.5",1
"1292",0.990125,13.7291591026304,"Lei_exact","rho = -0.5",1
"1293",0.98025,12.7513087429567,"Lei_exact","rho = -0.5",1
"1294",0.98875,13.9752825732682,"Lei_exact","rho = -0.5",1
"1295",0.982625,12.9301120155583,"Lei_exact","rho = -0.5",1
"1296",0.985125,13.0806338451878,"Lei_exact","rho = -0.5",1
"1297",0.98375,13.0609874786904,"Lei_exact","rho = -0.5",1
"1298",0.983,13.1473489292048,"Lei_exact","rho = -0.5",1
"1299",0.98975,14.1537913544646,"Lei_exact","rho = -0.5",1
"1300",0.97875,12.4649020532267,"Lei_exact","rho = -0.5",1
"1301",0.838625,8.63060609430796,"CMC","rho = -0.5",1
"1302",0.862875,8.96650796343577,"CMC","rho = -0.5",1
"1303",0.853875,8.91045585184749,"CMC","rho = -0.5",1
"1304",0.860125,9.08742347248125,"CMC","rho = -0.5",1
"1305",0.874625,9.37924258596982,"CMC","rho = -0.5",1
"1306",0.850875,8.89806407141876,"CMC","rho = -0.5",1
"1307",0.8855,9.32482840415017,"CMC","rho = -0.5",1
"1308",0.872,9.5260876262383,"CMC","rho = -0.5",1
"1309",0.85725,9.01725981348229,"CMC","rho = -0.5",1
"1310",0.841625,8.87012962385119,"CMC","rho = -0.5",1
"1311",0.869,9.28595449886348,"CMC","rho = -0.5",1
"1312",0.856125,8.87548441458626,"CMC","rho = -0.5",1
"1313",0.863375,9.10109598290913,"CMC","rho = -0.5",1
"1314",0.8675,9.17772159542433,"CMC","rho = -0.5",1
"1315",0.85525,9.05532616132753,"CMC","rho = -0.5",1
"1316",0.857625,9.07114636624622,"CMC","rho = -0.5",1
"1317",0.85875,9.11548113776294,"CMC","rho = -0.5",1
"1318",0.86225,9.1746834652031,"CMC","rho = -0.5",1
"1319",0.878625,9.30079780081325,"CMC","rho = -0.5",1
"1320",0.861,8.98671326422741,"CMC","rho = -0.5",1
"1321",0.8525,8.80314028370304,"CMC","rho = -0.5",1
"1322",0.859375,9.08208937321954,"CMC","rho = -0.5",1
"1323",0.857625,8.92803852754246,"CMC","rho = -0.5",1
"1324",0.866125,8.87778730667944,"CMC","rho = -0.5",1
"1325",0.87125,9.23051736578081,"CMC","rho = -0.5",1
"1326",0.873,9.26631616097595,"CMC","rho = -0.5",1
"1327",0.866375,9.15134326394689,"CMC","rho = -0.5",1
"1328",0.862625,9.05921150951247,"CMC","rho = -0.5",1
"1329",0.8625,9.23680516981638,"CMC","rho = -0.5",1
"1330",0.876875,9.39815394383038,"CMC","rho = -0.5",1
"1331",0.876875,9.20116642962409,"CMC","rho = -0.5",1
"1332",0.850625,8.98392081509686,"CMC","rho = -0.5",1
"1333",0.8635,8.83164974903081,"CMC","rho = -0.5",1
"1334",0.86475,9.08639796272756,"CMC","rho = -0.5",1
"1335",0.8705,9.08144706465264,"CMC","rho = -0.5",1
"1336",0.880125,9.28533633928856,"CMC","rho = -0.5",1
"1337",0.869625,9.38431877024231,"CMC","rho = -0.5",1
"1338",0.869,9.20822661897983,"CMC","rho = -0.5",1
"1339",0.8745,9.354585178006,"CMC","rho = -0.5",1
"1340",0.86,8.91979165993672,"CMC","rho = -0.5",1
"1341",0.86925,9.24187821459457,"CMC","rho = -0.5",1
"1342",0.879625,9.48292737694522,"CMC","rho = -0.5",1
"1343",0.865875,9.26946976887078,"CMC","rho = -0.5",1
"1344",0.863,9.12102113192662,"CMC","rho = -0.5",1
"1345",0.86875,9.15345452878207,"CMC","rho = -0.5",1
"1346",0.861625,9.02622705840706,"CMC","rho = -0.5",1
"1347",0.8475,9.03844476892426,"CMC","rho = -0.5",1
"1348",0.850125,9.05445936725872,"CMC","rho = -0.5",1
"1349",0.870875,9.14594825535319,"CMC","rho = -0.5",1
"1350",0.85025,8.76704465367214,"CMC","rho = -0.5",1
"1351",0.801625,7.30782389402944,"DR","rho = -0.5",1
"1352",0.8065,7.21746872539874,"DR","rho = -0.5",1
"1353",0.804,7.31443726431015,"DR","rho = -0.5",1
"1354",0.799625,7.30291749133399,"DR","rho = -0.5",1
"1355",0.820875,7.58038811028104,"DR","rho = -0.5",1
"1356",0.810375,7.31303674306854,"DR","rho = -0.5",1
"1357",0.81075,7.3319030806719,"DR","rho = -0.5",1
"1358",0.808375,7.45272138142117,"DR","rho = -0.5",1
"1359",0.800375,7.33005004891266,"DR","rho = -0.5",1
"1360",0.7815,7.06675159498714,"DR","rho = -0.5",1
"1361",0.808625,7.47337740671201,"DR","rho = -0.5",1
"1362",0.785625,7.12404746649399,"DR","rho = -0.5",1
"1363",0.791,7.10642014074338,"DR","rho = -0.5",1
"1364",0.811125,7.41210788645007,"DR","rho = -0.5",1
"1365",0.826875,7.59050727958782,"DR","rho = -0.5",1
"1366",0.807875,7.29546338353957,"DR","rho = -0.5",1
"1367",0.7845,7.11989106526603,"DR","rho = -0.5",1
"1368",0.82225,7.66748832731307,"DR","rho = -0.5",1
"1369",0.82,7.40753781876029,"DR","rho = -0.5",1
"1370",0.79725,7.26794172464107,"DR","rho = -0.5",1
"1371",0.80975,7.48659131094168,"DR","rho = -0.5",1
"1372",0.798125,7.10389610047072,"DR","rho = -0.5",1
"1373",0.80275,7.2022299493399,"DR","rho = -0.5",1
"1374",0.787125,7.03303576244702,"DR","rho = -0.5",1
"1375",0.819625,7.53049305444149,"DR","rho = -0.5",1
"1376",0.80425,7.34318708860482,"DR","rho = -0.5",1
"1377",0.81525,7.46566478925769,"DR","rho = -0.5",1
"1378",0.797875,7.28570150208078,"DR","rho = -0.5",1
"1379",0.798,7.34932446532578,"DR","rho = -0.5",1
"1380",0.794875,7.21008465755426,"DR","rho = -0.5",1
"1381",0.802,7.2453360147843,"DR","rho = -0.5",1
"1382",0.793375,7.23490261371302,"DR","rho = -0.5",1
"1383",0.794625,7.20270861081248,"DR","rho = -0.5",1
"1384",0.785875,7.19419789007824,"DR","rho = -0.5",1
"1385",0.808375,7.42756330971048,"DR","rho = -0.5",1
"1386",0.8025,7.27292748571431,"DR","rho = -0.5",1
"1387",0.812125,7.44830447085817,"DR","rho = -0.5",1
"1388",0.80925,7.26547541270698,"DR","rho = -0.5",1
"1389",0.80575,7.42251331716308,"DR","rho = -0.5",1
"1390",0.80925,7.33564840485737,"DR","rho = -0.5",1
"1391",0.809875,7.45849718043586,"DR","rho = -0.5",1
"1392",0.826375,7.60745204809713,"DR","rho = -0.5",1
"1393",0.788625,7.13103924055187,"DR","rho = -0.5",1
"1394",0.792875,7.23157317555303,"DR","rho = -0.5",1
"1395",0.792125,7.09342774395103,"DR","rho = -0.5",1
"1396",0.805,7.32190249311675,"DR","rho = -0.5",1
"1397",0.79875,7.21829694655741,"DR","rho = -0.5",1
"1398",0.81675,7.6887912243663,"DR","rho = -0.5",1
"1399",0.80875,7.35032601347788,"DR","rho = -0.5",1
"1400",0.799125,7.3097698424637,"DR","rho = -0.5",1
"1401",0.8975,9.74417197407866,"D_rho","rho = -1",1
"1402",0.88125,9.64953558531354,"D_rho","rho = -1",1
"1403",0.919125,10.9247247134466,"D_rho","rho = -1",1
"1404",0.90775,10.1467767252703,"D_rho","rho = -1",1
"1405",0.919,10.7467761395075,"D_rho","rho = -1",1
"1406",0.9145,10.4173155192838,"D_rho","rho = -1",1
"1407",0.916875,10.350418138199,"D_rho","rho = -1",1
"1408",0.896375,9.67787674293195,"D_rho","rho = -1",1
"1409",0.874,9.14677313340411,"D_rho","rho = -1",1
"1410",0.91425,10.3597512989786,"D_rho","rho = -1",1
"1411",0.910875,10.2150312632951,"D_rho","rho = -1",1
"1412",0.882,9.31859831533409,"D_rho","rho = -1",1
"1413",0.867125,8.93697436269887,"D_rho","rho = -1",1
"1414",0.902625,10.2429998770723,"D_rho","rho = -1",1
"1415",0.907,10.2363981032901,"D_rho","rho = -1",1
"1416",0.901875,9.86776293881369,"D_rho","rho = -1",1
"1417",0.899,9.92207237954426,"D_rho","rho = -1",1
"1418",0.896625,9.90607304338192,"D_rho","rho = -1",1
"1419",0.9395,11.5587501744818,"D_rho","rho = -1",1
"1420",0.914625,10.4972139189701,"D_rho","rho = -1",1
"1421",0.9005,10.01242008376,"D_rho","rho = -1",1
"1422",0.907125,10.2693826496883,"D_rho","rho = -1",1
"1423",0.910625,10.1751995485634,"D_rho","rho = -1",1
"1424",0.891375,9.52904990982944,"D_rho","rho = -1",1
"1425",0.862875,9.08723774282534,"D_rho","rho = -1",1
"1426",0.875,9.23999752420371,"D_rho","rho = -1",1
"1427",0.891375,9.62503098120706,"D_rho","rho = -1",1
"1428",0.891125,9.62362529526359,"D_rho","rho = -1",1
"1429",0.908,10.1629734001165,"D_rho","rho = -1",1
"1430",0.9065,9.99384327872961,"D_rho","rho = -1",1
"1431",0.848125,8.73947605834722,"D_rho","rho = -1",1
"1432",0.91375,10.3005253223142,"D_rho","rho = -1",1
"1433",0.891625,9.34691013366629,"D_rho","rho = -1",1
"1434",0.874375,9.21653347156,"D_rho","rho = -1",1
"1435",0.87975,9.0985853850662,"D_rho","rho = -1",1
"1436",0.906625,10.3130558606479,"D_rho","rho = -1",1
"1437",0.895,9.88003022717444,"D_rho","rho = -1",1
"1438",0.892,9.74868697318156,"D_rho","rho = -1",1
"1439",0.907125,10.4678676485049,"D_rho","rho = -1",1
"1440",0.9045,9.92429750184596,"D_rho","rho = -1",1
"1441",0.8885,9.69874035690382,"D_rho","rho = -1",1
"1442",0.902,10.1391888265508,"D_rho","rho = -1",1
"1443",0.916625,10.4788390659212,"D_rho","rho = -1",1
"1444",0.918625,10.3454239152728,"D_rho","rho = -1",1
"1445",0.897125,10.0103080392358,"D_rho","rho = -1",1
"1446",0.912,10.2781085639398,"D_rho","rho = -1",1
"1447",0.919375,10.4691064640313,"D_rho","rho = -1",1
"1448",0.89425,9.6744689214797,"D_rho","rho = -1",1
"1449",0.906875,10.1296662491689,"D_rho","rho = -1",1
"1450",0.914625,10.3633293395792,"D_rho","rho = -1",1
"1451",0.8975,9.74417197407866,"D_rho_with_CI","rho = -1",1
"1452",0.88125,9.64953558531354,"D_rho_with_CI","rho = -1",1
"1453",0.919125,10.9247247134466,"D_rho_with_CI","rho = -1",1
"1454",0.90775,10.1467767252703,"D_rho_with_CI","rho = -1",1
"1455",0.919,10.7467761395075,"D_rho_with_CI","rho = -1",1
"1456",0.9145,10.4173155192838,"D_rho_with_CI","rho = -1",1
"1457",0.916875,10.350418138199,"D_rho_with_CI","rho = -1",1
"1458",0.896375,9.67787674293195,"D_rho_with_CI","rho = -1",1
"1459",0.874,9.14677313340411,"D_rho_with_CI","rho = -1",1
"1460",0.91425,10.3597512989786,"D_rho_with_CI","rho = -1",1
"1461",0.910875,10.2150312632951,"D_rho_with_CI","rho = -1",1
"1462",0.882,9.31859831533409,"D_rho_with_CI","rho = -1",1
"1463",0.867125,8.93697436269887,"D_rho_with_CI","rho = -1",1
"1464",0.902625,10.2429998770723,"D_rho_with_CI","rho = -1",1
"1465",0.907,10.2363981032901,"D_rho_with_CI","rho = -1",1
"1466",0.901875,9.86776293881369,"D_rho_with_CI","rho = -1",1
"1467",0.899,9.92207237954426,"D_rho_with_CI","rho = -1",1
"1468",0.896625,9.90607304338192,"D_rho_with_CI","rho = -1",1
"1469",0.9395,11.5587501744818,"D_rho_with_CI","rho = -1",1
"1470",0.914625,10.4972139189701,"D_rho_with_CI","rho = -1",1
"1471",0.9005,10.01242008376,"D_rho_with_CI","rho = -1",1
"1472",0.907125,10.2693826496883,"D_rho_with_CI","rho = -1",1
"1473",0.910625,10.1751995485634,"D_rho_with_CI","rho = -1",1
"1474",0.891375,9.52904990982944,"D_rho_with_CI","rho = -1",1
"1475",0.862875,9.08723774282534,"D_rho_with_CI","rho = -1",1
"1476",0.875,9.23999752420371,"D_rho_with_CI","rho = -1",1
"1477",0.891375,9.62503098120706,"D_rho_with_CI","rho = -1",1
"1478",0.891125,9.62362529526359,"D_rho_with_CI","rho = -1",1
"1479",0.908,10.1629734001165,"D_rho_with_CI","rho = -1",1
"1480",0.9065,9.99384327872961,"D_rho_with_CI","rho = -1",1
"1481",0.848125,8.73947605834722,"D_rho_with_CI","rho = -1",1
"1482",0.91375,10.3005253223142,"D_rho_with_CI","rho = -1",1
"1483",0.891625,9.34691013366629,"D_rho_with_CI","rho = -1",1
"1484",0.874375,9.21653347156,"D_rho_with_CI","rho = -1",1
"1485",0.87975,9.0985853850662,"D_rho_with_CI","rho = -1",1
"1486",0.906625,10.3130558606479,"D_rho_with_CI","rho = -1",1
"1487",0.895,9.88003022717444,"D_rho_with_CI","rho = -1",1
"1488",0.892,9.74868697318156,"D_rho_with_CI","rho = -1",1
"1489",0.907125,10.4678676485049,"D_rho_with_CI","rho = -1",1
"1490",0.9045,9.92429750184596,"D_rho_with_CI","rho = -1",1
"1491",0.8885,9.69874035690382,"D_rho_with_CI","rho = -1",1
"1492",0.902,10.1391888265508,"D_rho_with_CI","rho = -1",1
"1493",0.916625,10.4788390659212,"D_rho_with_CI","rho = -1",1
"1494",0.918625,10.3454239152728,"D_rho_with_CI","rho = -1",1
"1495",0.897125,10.0103080392358,"D_rho_with_CI","rho = -1",1
"1496",0.912,10.2781085639398,"D_rho_with_CI","rho = -1",1
"1497",0.919375,10.4691064640313,"D_rho_with_CI","rho = -1",1
"1498",0.89425,9.6744689214797,"D_rho_with_CI","rho = -1",1
"1499",0.906875,10.1296662491689,"D_rho_with_CI","rho = -1",1
"1500",0.914625,10.3633293395792,"D_rho_with_CI","rho = -1",1
"1501",0.8975,9.74417197407866,"D_rho_0.25","rho = -1",1
"1502",0.88125,9.64953558531354,"D_rho_0.25","rho = -1",1
"1503",0.919125,10.9247247134466,"D_rho_0.25","rho = -1",1
"1504",0.90775,10.1467767252703,"D_rho_0.25","rho = -1",1
"1505",0.919,10.7467761395075,"D_rho_0.25","rho = -1",1
"1506",0.9145,10.4173155192838,"D_rho_0.25","rho = -1",1
"1507",0.916875,10.350418138199,"D_rho_0.25","rho = -1",1
"1508",0.896375,9.67787674293195,"D_rho_0.25","rho = -1",1
"1509",0.874,9.14677313340411,"D_rho_0.25","rho = -1",1
"1510",0.91425,10.3597512989786,"D_rho_0.25","rho = -1",1
"1511",0.910875,10.2150312632951,"D_rho_0.25","rho = -1",1
"1512",0.882,9.31859831533409,"D_rho_0.25","rho = -1",1
"1513",0.867125,8.93697436269887,"D_rho_0.25","rho = -1",1
"1514",0.902625,10.2429998770723,"D_rho_0.25","rho = -1",1
"1515",0.907,10.2363981032901,"D_rho_0.25","rho = -1",1
"1516",0.901875,9.86776293881369,"D_rho_0.25","rho = -1",1
"1517",0.899,9.92207237954426,"D_rho_0.25","rho = -1",1
"1518",0.896625,9.90607304338192,"D_rho_0.25","rho = -1",1
"1519",0.9395,11.5587501744818,"D_rho_0.25","rho = -1",1
"1520",0.914625,10.4972139189701,"D_rho_0.25","rho = -1",1
"1521",0.9005,10.01242008376,"D_rho_0.25","rho = -1",1
"1522",0.907125,10.2693826496883,"D_rho_0.25","rho = -1",1
"1523",0.910625,10.1751995485634,"D_rho_0.25","rho = -1",1
"1524",0.891375,9.52904990982944,"D_rho_0.25","rho = -1",1
"1525",0.862875,9.08723774282534,"D_rho_0.25","rho = -1",1
"1526",0.875,9.23999752420371,"D_rho_0.25","rho = -1",1
"1527",0.891375,9.62503098120706,"D_rho_0.25","rho = -1",1
"1528",0.891125,9.62362529526359,"D_rho_0.25","rho = -1",1
"1529",0.908,10.1629734001165,"D_rho_0.25","rho = -1",1
"1530",0.9065,9.99384327872961,"D_rho_0.25","rho = -1",1
"1531",0.848125,8.73947605834722,"D_rho_0.25","rho = -1",1
"1532",0.91375,10.3005253223142,"D_rho_0.25","rho = -1",1
"1533",0.891625,9.34691013366629,"D_rho_0.25","rho = -1",1
"1534",0.874375,9.21653347156,"D_rho_0.25","rho = -1",1
"1535",0.87975,9.0985853850662,"D_rho_0.25","rho = -1",1
"1536",0.906625,10.3130558606479,"D_rho_0.25","rho = -1",1
"1537",0.895,9.88003022717444,"D_rho_0.25","rho = -1",1
"1538",0.892,9.74868697318156,"D_rho_0.25","rho = -1",1
"1539",0.907125,10.4678676485049,"D_rho_0.25","rho = -1",1
"1540",0.9045,9.92429750184596,"D_rho_0.25","rho = -1",1
"1541",0.8885,9.69874035690382,"D_rho_0.25","rho = -1",1
"1542",0.902,10.1391888265508,"D_rho_0.25","rho = -1",1
"1543",0.916625,10.4788390659212,"D_rho_0.25","rho = -1",1
"1544",0.918625,10.3454239152728,"D_rho_0.25","rho = -1",1
"1545",0.897125,10.0103080392358,"D_rho_0.25","rho = -1",1
"1546",0.912,10.2781085639398,"D_rho_0.25","rho = -1",1
"1547",0.919375,10.4691064640313,"D_rho_0.25","rho = -1",1
"1548",0.89425,9.6744689214797,"D_rho_0.25","rho = -1",1
"1549",0.906875,10.1296662491689,"D_rho_0.25","rho = -1",1
"1550",0.914625,10.3633293395792,"D_rho_0.25","rho = -1",1
"1551",0.674875,6.06604377794507,"Lei_inexact","rho = -1",1
"1552",0.661,5.84597120163223,"Lei_inexact","rho = -1",1
"1553",0.722,6.68932383658605,"Lei_inexact","rho = -1",1
"1554",0.6925,6.32902968699449,"Lei_inexact","rho = -1",1
"1555",0.70725,6.38012832158306,"Lei_inexact","rho = -1",1
"1556",0.729,6.45804155416843,"Lei_inexact","rho = -1",1
"1557",0.688,6.17825141800786,"Lei_inexact","rho = -1",1
"1558",0.73,6.55335937073317,"Lei_inexact","rho = -1",1
"1559",0.7715,7.28648470761695,"Lei_inexact","rho = -1",1
"1560",0.667375,5.8991622396971,"Lei_inexact","rho = -1",1
"1561",0.662125,5.81827980858089,"Lei_inexact","rho = -1",1
"1562",0.68,5.95533475800947,"Lei_inexact","rho = -1",1
"1563",0.729375,6.7051391280492,"Lei_inexact","rho = -1",1
"1564",0.65475,5.83773088227267,"Lei_inexact","rho = -1",1
"1565",0.664625,5.89158390333697,"Lei_inexact","rho = -1",1
"1566",0.675875,5.93227602996513,"Lei_inexact","rho = -1",1
"1567",0.682625,6.1979889429473,"Lei_inexact","rho = -1",1
"1568",0.6715,5.91765898233544,"Lei_inexact","rho = -1",1
"1569",0.6755,6.04602717432935,"Lei_inexact","rho = -1",1
"1570",0.724375,6.72800824593432,"Lei_inexact","rho = -1",1
"1571",0.6865,6.35495955971268,"Lei_inexact","rho = -1",1
"1572",0.690625,6.05630262114506,"Lei_inexact","rho = -1",1
"1573",0.670875,5.99788189288762,"Lei_inexact","rho = -1",1
"1574",0.651875,5.63564892334589,"Lei_inexact","rho = -1",1
"1575",0.695875,6.25780353763115,"Lei_inexact","rho = -1",1
"1576",0.7065,6.3996469674298,"Lei_inexact","rho = -1",1
"1577",0.749625,6.91718037293711,"Lei_inexact","rho = -1",1
"1578",0.663875,5.71795362195372,"Lei_inexact","rho = -1",1
"1579",0.688375,6.27013964513342,"Lei_inexact","rho = -1",1
"1580",0.65975,5.66820795573688,"Lei_inexact","rho = -1",1
"1581",0.705875,6.33069811436525,"Lei_inexact","rho = -1",1
"1582",0.705625,6.36602344610451,"Lei_inexact","rho = -1",1
"1583",0.669375,5.98349715994544,"Lei_inexact","rho = -1",1
"1584",0.74625,6.94126801725883,"Lei_inexact","rho = -1",1
"1585",0.699125,6.09546085291699,"Lei_inexact","rho = -1",1
"1586",0.685625,6.09020137848232,"Lei_inexact","rho = -1",1
"1587",0.679875,5.99639806393922,"Lei_inexact","rho = -1",1
"1588",0.693375,6.4061933904278,"Lei_inexact","rho = -1",1
"1589",0.704875,6.43517140960447,"Lei_inexact","rho = -1",1
"1590",0.691625,6.25191058602157,"Lei_inexact","rho = -1",1
"1591",0.66125,5.68960535749424,"Lei_inexact","rho = -1",1
"1592",0.704,6.5769226655777,"Lei_inexact","rho = -1",1
"1593",0.69725,6.1120892758139,"Lei_inexact","rho = -1",1
"1594",0.67125,5.75913377999543,"Lei_inexact","rho = -1",1
"1595",0.695625,6.16642637136137,"Lei_inexact","rho = -1",1
"1596",0.66475,5.88699594209307,"Lei_inexact","rho = -1",1
"1597",0.71675,6.43113250636446,"Lei_inexact","rho = -1",1
"1598",0.710375,6.45660032941133,"Lei_inexact","rho = -1",1
"1599",0.68225,6.11264979973518,"Lei_inexact","rho = -1",1
"1600",0.708375,6.57068610115402,"Lei_inexact","rho = -1",1
"1601",0.972,13.3763114438944,"Lei_exact","rho = -1",1
"1602",0.954875,12.5998007356406,"Lei_exact","rho = -1",1
"1603",0.96775,13.409663076369,"Lei_exact","rho = -1",1
"1604",0.971,13.2052132472807,"Lei_exact","rho = -1",1
"1605",0.974125,13.5415652947491,"Lei_exact","rho = -1",1
"1606",0.98525,14.932574553584,"Lei_exact","rho = -1",1
"1607",0.97575,13.4056774799347,"Lei_exact","rho = -1",1
"1608",0.97525,13.4935451494228,"Lei_exact","rho = -1",1
"1609",0.97225,13.2575542984329,"Lei_exact","rho = -1",1
"1610",0.959,12.6351714931379,"Lei_exact","rho = -1",1
"1611",0.962,12.5916289913937,"Lei_exact","rho = -1",1
"1612",0.95675,12.3098470906465,"Lei_exact","rho = -1",1
"1613",0.96725,13.0551846605531,"Lei_exact","rho = -1",1
"1614",0.98725,15.8538737608897,"Lei_exact","rho = -1",1
"1615",0.962375,12.6550914123488,"Lei_exact","rho = -1",1
"1616",0.973875,13.3291164683739,"Lei_exact","rho = -1",1
"1617",0.965625,13.0709871361187,"Lei_exact","rho = -1",1
"1618",0.956125,12.412298151265,"Lei_exact","rho = -1",1
"1619",0.974,13.6708191983605,"Lei_exact","rho = -1",1
"1620",0.965625,12.7038819468067,"Lei_exact","rho = -1",1
"1621",0.9675,13.6885041138274,"Lei_exact","rho = -1",1
"1622",0.97225,13.803359468289,"Lei_exact","rho = -1",1
"1623",0.975875,13.6070540348903,"Lei_exact","rho = -1",1
"1624",0.95075,11.9202042587367,"Lei_exact","rho = -1",1
"1625",0.9845,14.4538431509054,"Lei_exact","rho = -1",1
"1626",0.98125,14.3735848553638,"Lei_exact","rho = -1",1
"1627",0.984,14.5257106113537,"Lei_exact","rho = -1",1
"1628",0.9735,13.5725494490415,"Lei_exact","rho = -1",1
"1629",0.975375,14.1923791660127,"Lei_exact","rho = -1",1
"1630",0.958625,12.167805683443,"Lei_exact","rho = -1",1
"1631",0.966625,13.0338814134575,"Lei_exact","rho = -1",1
"1632",0.9715,13.481683165268,"Lei_exact","rho = -1",1
"1633",0.973625,13.533271845042,"Lei_exact","rho = -1",1
"1634",0.97325,13.4645367661056,"Lei_exact","rho = -1",1
"1635",0.971875,13.3291683155843,"Lei_exact","rho = -1",1
"1636",0.97675,13.6621141564759,"Lei_exact","rho = -1",1
"1637",0.9735,13.6336927310251,"Lei_exact","rho = -1",1
"1638",0.96825,13.1347866048026,"Lei_exact","rho = -1",1
"1639",0.97475,13.8083854210115,"Lei_exact","rho = -1",1
"1640",0.9725,13.6405416150247,"Lei_exact","rho = -1",1
"1641",0.971625,13.2548771742236,"Lei_exact","rho = -1",1
"1642",0.95875,12.7206976248719,"Lei_exact","rho = -1",1
"1643",0.973625,13.5351932551817,"Lei_exact","rho = -1",1
"1644",0.979625,14.3662760192272,"Lei_exact","rho = -1",1
"1645",0.977375,14.2388955718167,"Lei_exact","rho = -1",1
"1646",0.969875,13.1692486311834,"Lei_exact","rho = -1",1
"1647",0.97575,13.5842413400986,"Lei_exact","rho = -1",1
"1648",0.957625,12.2148463005049,"Lei_exact","rho = -1",1
"1649",0.9725,13.4118346611785,"Lei_exact","rho = -1",1
"1650",0.976625,13.9082808006565,"Lei_exact","rho = -1",1
"1651",0.827125,9.16102559577717,"CMC","rho = -1",1
"1652",0.819625,9.09574710408656,"CMC","rho = -1",1
"1653",0.83675,9.50210002247295,"CMC","rho = -1",1
"1654",0.823625,9.14617332319039,"CMC","rho = -1",1
"1655",0.81825,8.98372348605522,"CMC","rho = -1",1
"1656",0.82325,8.90848424801449,"CMC","rho = -1",1
