"copula","marginal","rho","d","rep","coverage","ci"
"t","gaussian",0.5,1,34,0.916111111111111,TRUE
"t","gaussian",0.5,1,35,0.961333333333333,TRUE
"t","gaussian",0.5,1,36,0.941,TRUE
"t","gaussian",0.5,1,37,0.939555555555556,TRUE
"t","gaussian",0.5,1,38,0.902222222222222,TRUE
"t","gaussian",0.5,1,39,0.901444444444444,TRUE
"t","gaussian",0.5,1,40,0.910111111111111,TRUE
"t","gaussian",0.5,1,41,0.938666666666667,TRUE
"t","gaussian",0.5,1,42,0.902777777777778,TRUE
"t","gaussian",0.5,1,43,0.906222222222222,TRUE
"t","gaussian",0.5,1,44,0.931666666666667,TRUE
"t","gaussian",0.5,1,45,0.892444444444444,TRUE
"t","gaussian",0.5,1,46,0.919666666666667,TRUE
"t","gaussian",0.5,1,47,0.911777777777778,TRUE
"t","gaussian",0.5,1,48,0.970111111111111,TRUE
"t","gaussian",0.5,1,49,0.917777777777778,TRUE
"t","gaussian",0.5,1,50,0.846888888888889,TRUE
"t","gaussian",0.75,1,1,0.957666666666667,TRUE
"t","gaussian",0.75,1,2,0.932222222222222,TRUE
"t","gaussian",0.75,1,3,0.890777777777778,TRUE
"t","gaussian",0.75,1,4,0.923888888888889,TRUE
"t","gaussian",0.75,1,5,0.913666666666667,TRUE
"t","gaussian",0.75,1,6,0.941777777777778,TRUE
"t","gaussian",0.75,1,7,0.954222222222222,TRUE
"t","gaussian",0.75,1,8,0.9,TRUE
"t","gaussian",0.75,1,9,0.922333333333333,TRUE
"t","gaussian",0.75,1,10,0.924111111111111,TRUE
"t","gaussian",0.75,1,11,0.920111111111111,TRUE
"t","gaussian",0.75,1,12,0.883777777777778,TRUE
"t","gaussian",0.75,1,13,0.876222222222222,TRUE
"t","gaussian",0.75,1,14,0.929111111111111,TRUE
"t","gaussian",0.75,1,15,0.946,TRUE
"t","gaussian",0.75,1,16,0.891333333333333,TRUE
"t","gaussian",0.75,1,17,0.958111111111111,TRUE
"t","gaussian",0.75,1,18,0.908333333333333,TRUE
"t","gaussian",0.75,1,19,0.979111111111111,TRUE
"t","gaussian",0.75,1,20,0.965333333333333,TRUE
"t","gaussian",0.75,1,21,0.949555555555556,TRUE
"t","gaussian",0.75,1,22,0.890666666666667,TRUE
"t","gaussian",0.75,1,23,0.948111111111111,TRUE
"t","gaussian",0.75,1,24,0.956444444444444,TRUE
"t","gaussian",0.75,1,25,0.954888888888889,TRUE
"t","gaussian",0.75,1,26,0.887,TRUE
"t","gaussian",0.75,1,27,0.924222222222222,TRUE
"t","gaussian",0.75,1,28,0.917111111111111,TRUE
"t","gaussian",0.75,1,29,0.947666666666667,TRUE
"t","gaussian",0.75,1,30,0.907777777777778,TRUE
"t","gaussian",0.75,1,31,0.961,TRUE
"t","gaussian",0.75,1,33,0.943888888888889,TRUE
"t","gaussian",0.75,1,34,0.923777777777778,TRUE
"t","gaussian",0.75,1,35,0.962555555555556,TRUE
"t","gaussian",0.75,1,36,0.946777777777778,TRUE
"t","gaussian",0.75,1,37,0.931555555555556,TRUE
"t","gaussian",0.75,1,38,0.946333333333333,TRUE
"t","gaussian",0.75,1,39,0.951,TRUE
"t","gaussian",0.75,1,40,0.911333333333333,TRUE
"t","gaussian",0.75,1,41,0.947222222222222,TRUE
"t","gaussian",0.75,1,42,0.926,TRUE
"t","gaussian",0.75,1,43,0.942444444444444,TRUE
"t","gaussian",0.75,1,44,0.936555555555556,TRUE
"t","gaussian",0.75,1,45,0.926666666666667,TRUE
"t","gaussian",0.75,1,46,0.944222222222222,TRUE
"t","gaussian",0.75,1,47,0.912777777777778,TRUE
"t","gaussian",0.75,1,48,0.932222222222222,TRUE
"t","gaussian",0.75,1,49,0.921888888888889,TRUE
"t","gaussian",0.75,1,50,0.91,TRUE
"frank","laplace",-0.75,1,1,0.936666666666667,TRUE
"frank","laplace",-0.75,1,2,0.879888888888889,TRUE
"frank","laplace",-0.75,1,3,0.899222222222222,TRUE
"frank","laplace",-0.75,1,4,0.868444444444444,TRUE
"frank","laplace",-0.75,1,5,0.870666666666667,TRUE
"frank","laplace",-0.75,1,6,0.892,TRUE
"frank","laplace",-0.75,1,7,0.892444444444444,TRUE
"frank","laplace",-0.75,1,8,0.868,TRUE
"frank","laplace",-0.75,1,9,0.901555555555556,TRUE
"frank","laplace",-0.75,1,10,0.926111111111111,TRUE
"frank","laplace",-0.75,1,11,0.872666666666667,TRUE
"frank","laplace",-0.75,1,12,0.936888888888889,TRUE
"frank","laplace",-0.75,1,13,0.899222222222222,TRUE
"frank","laplace",-0.75,1,14,0.905666666666667,TRUE
"frank","laplace",-0.75,1,15,0.89,TRUE
"frank","laplace",-0.75,1,16,0.923,TRUE
"frank","laplace",-0.75,1,17,0.906,TRUE
"frank","laplace",-0.75,1,18,0.922111111111111,TRUE
"frank","laplace",-0.75,1,19,0.845555555555556,TRUE
"frank","laplace",-0.75,1,20,0.881666666666667,TRUE
"frank","laplace",-0.75,1,21,0.924666666666667,TRUE
"frank","laplace",-0.75,1,22,0.861666666666667,TRUE
"frank","laplace",-0.75,1,23,0.928666666666667,TRUE
"frank","laplace",-0.75,1,24,0.875,TRUE
"frank","laplace",-0.75,1,25,0.849666666666667,TRUE
"frank","laplace",-0.75,1,26,0.87,TRUE
"frank","laplace",-0.75,1,27,0.881222222222222,TRUE
"frank","laplace",-0.75,1,28,0.912777777777778,TRUE
"frank","laplace",-0.75,1,29,0.914888888888889,TRUE
"frank","laplace",-0.75,1,30,0.865333333333333,TRUE
"frank","laplace",-0.75,1,31,0.858111111111111,TRUE
"frank","laplace",-0.75,1,32,0.905666666666667,TRUE
"frank","laplace",-0.75,1,33,0.846444444444444,TRUE
"frank","laplace",-0.75,1,34,0.869666666666667,TRUE
"frank","laplace",-0.75,1,35,0.906777777777778,TRUE
"frank","laplace",-0.75,1,36,0.908555555555556,TRUE
"frank","laplace",-0.75,1,37,0.869,TRUE
"frank","laplace",-0.75,1,38,0.918111111111111,TRUE
"frank","laplace",-0.75,1,39,0.936222222222222,TRUE
"frank","laplace",-0.75,1,40,0.897444444444444,TRUE
"frank","laplace",-0.75,1,41,0.875888888888889,TRUE
"frank","laplace",-0.75,1,42,0.923666666666667,TRUE
"frank","laplace",-0.75,1,43,0.883222222222222,TRUE
"frank","laplace",-0.75,1,44,0.911,TRUE
"frank","laplace",-0.75,1,45,0.902777777777778,TRUE
"frank","laplace",-0.75,1,46,0.871,TRUE
"frank","laplace",-0.75,1,47,0.891,TRUE
"frank","laplace",-0.75,1,48,0.894666666666667,TRUE
"frank","laplace",-0.75,1,49,0.882666666666667,TRUE
"frank","laplace",-0.75,1,50,0.874444444444444,TRUE
"frank","laplace",-0.5,1,1,0.93,TRUE
"frank","laplace",-0.5,1,2,0.932222222222222,TRUE
"frank","laplace",-0.5,1,3,0.929555555555556,TRUE
"frank","laplace",-0.5,1,4,0.919777777777778,TRUE
"frank","laplace",-0.5,1,5,0.905,TRUE
"frank","laplace",-0.5,1,6,0.903333333333333,TRUE
"frank","laplace",-0.5,1,7,0.875,TRUE
"frank","laplace",-0.5,1,8,0.86,TRUE
"frank","laplace",-0.5,1,9,0.869333333333333,TRUE
"frank","laplace",-0.5,1,10,0.857,TRUE
"frank","laplace",-0.5,1,11,0.925555555555556,TRUE
"frank","laplace",-0.5,1,12,0.908666666666667,TRUE
"frank","laplace",-0.5,1,13,0.869333333333333,TRUE
"frank","laplace",-0.5,1,14,0.899888888888889,TRUE
"frank","laplace",-0.5,1,15,0.907777777777778,TRUE
"frank","laplace",-0.5,1,16,0.910111111111111,TRUE
"frank","laplace",-0.5,1,17,0.884777777777778,TRUE
"frank","laplace",-0.5,1,18,0.896111111111111,TRUE
"frank","laplace",-0.5,1,19,0.903888888888889,TRUE
"frank","laplace",-0.5,1,21,0.915333333333333,TRUE
"frank","laplace",-0.5,1,22,0.927333333333333,TRUE
"frank","laplace",-0.5,1,23,0.896111111111111,TRUE
"frank","laplace",-0.5,1,24,0.823,TRUE
"frank","laplace",-0.5,1,25,0.894444444444444,TRUE
"frank","laplace",-0.5,1,26,0.897888888888889,TRUE
"frank","laplace",-0.5,1,27,0.884666666666667,TRUE
"frank","laplace",-0.5,1,28,0.91,TRUE
"frank","laplace",-0.5,1,29,0.826888888888889,TRUE
"frank","laplace",-0.5,1,30,0.885555555555556,TRUE
"frank","laplace",-0.5,1,31,0.922888888888889,TRUE
"frank","laplace",-0.5,1,32,0.916222222222222,TRUE
"frank","laplace",-0.5,1,33,0.900666666666667,TRUE
"frank","laplace",-0.5,1,34,0.953666666666667,TRUE
"frank","laplace",-0.5,1,35,0.899333333333333,TRUE
"frank","laplace",-0.5,1,36,0.885777777777778,TRUE
"frank","laplace",-0.5,1,37,0.904555555555556,TRUE
"frank","laplace",-0.5,1,38,0.876888888888889,TRUE
"frank","laplace",-0.5,1,39,0.885888888888889,TRUE
"frank","laplace",-0.5,1,40,0.887111111111111,TRUE
"frank","laplace",-0.5,1,41,0.911555555555556,TRUE
"frank","laplace",-0.5,1,42,0.893111111111111,TRUE
"frank","laplace",-0.5,1,43,0.905888888888889,TRUE
"frank","laplace",-0.5,1,44,0.911,TRUE
"frank","laplace",-0.5,1,45,0.891111111111111,TRUE
"frank","laplace",-0.5,1,46,0.901555555555556,TRUE
"frank","laplace",-0.5,1,47,0.908111111111111,TRUE
"frank","laplace",-0.5,1,48,0.92,TRUE
"frank","laplace",-0.5,1,49,0.879888888888889,TRUE
"frank","laplace",-0.5,1,50,0.912555555555556,TRUE
"frank","laplace",-0.25,1,1,0.933555555555556,TRUE
"frank","laplace",-0.25,1,2,0.910888888888889,TRUE
"frank","laplace",-0.25,1,3,0.856222222222222,TRUE
"frank","laplace",-0.25,1,4,0.946444444444444,TRUE
"frank","laplace",-0.25,1,5,0.924222222222222,TRUE
"frank","laplace",-0.25,1,6,0.874111111111111,TRUE
"frank","laplace",-0.25,1,7,0.964222222222222,TRUE
"frank","laplace",-0.25,1,8,0.870222222222222,TRUE
"frank","laplace",-0.25,1,9,0.872444444444444,TRUE
"frank","laplace",-0.25,1,10,0.885777777777778,TRUE
"frank","laplace",-0.25,1,11,0.897111111111111,TRUE
"frank","laplace",-0.25,1,12,0.898555555555556,TRUE
"frank","laplace",-0.25,1,13,0.844444444444444,TRUE
"frank","laplace",-0.25,1,14,0.906666666666667,TRUE
"frank","laplace",-0.25,1,15,0.900111111111111,TRUE
"frank","laplace",-0.25,1,16,0.885777777777778,TRUE
"frank","laplace",-0.25,1,17,0.907666666666667,TRUE
"frank","laplace",-0.25,1,18,0.880444444444444,TRUE
"frank","laplace",-0.25,1,19,0.935333333333333,TRUE
"frank","laplace",-0.25,1,20,0.911555555555556,TRUE
"frank","laplace",-0.25,1,21,0.902222222222222,TRUE
"frank","laplace",-0.25,1,22,0.935888888888889,TRUE
"frank","laplace",-0.25,1,23,0.904111111111111,TRUE
"frank","laplace",-0.25,1,24,0.917777777777778,TRUE
"frank","laplace",-0.25,1,25,0.862333333333333,TRUE
"frank","laplace",-0.25,1,26,0.868333333333333,TRUE
"frank","laplace",-0.25,1,27,0.884555555555556,TRUE
"frank","laplace",-0.25,1,28,0.893333333333333,TRUE
"frank","laplace",-0.25,1,29,0.939222222222222,TRUE
"frank","laplace",-0.25,1,30,0.873777777777778,TRUE
"frank","laplace",-0.25,1,31,0.832222222222222,TRUE
"frank","laplace",-0.25,1,32,0.913222222222222,TRUE
"frank","laplace",-0.25,1,33,0.870333333333333,TRUE
"frank","laplace",-0.25,1,34,0.927888888888889,TRUE
"frank","laplace",-0.25,1,35,0.923222222222222,TRUE
"frank","laplace",-0.25,1,36,0.878777777777778,TRUE
"frank","laplace",-0.25,1,38,0.918777777777778,TRUE
"frank","laplace",-0.25,1,39,0.876222222222222,TRUE
"frank","laplace",-0.25,1,40,0.924666666666667,TRUE
"frank","laplace",-0.25,1,41,0.872,TRUE
"frank","laplace",-0.25,1,42,0.927111111111111,TRUE
"frank","laplace",-0.25,1,43,0.856444444444444,TRUE
"frank","laplace",-0.25,1,44,0.906555555555556,TRUE
"frank","laplace",-0.25,1,45,0.916222222222222,TRUE
"frank","laplace",-0.25,1,46,0.928444444444444,TRUE
"frank","laplace",-0.25,1,47,0.940444444444444,TRUE
"frank","laplace",-0.25,1,48,0.897444444444444,TRUE
"frank","laplace",-0.25,1,49,0.920777777777778,TRUE
"frank","laplace",-0.25,1,50,0.897888888888889,TRUE
"frank","laplace",0,1,1,0.937222222222222,TRUE
"frank","laplace",0,1,2,0.923444444444444,TRUE
"frank","laplace",0,1,3,0.861,TRUE
"frank","laplace",0,1,4,0.927777777777778,TRUE
"frank","laplace",0,1,5,0.851777777777778,TRUE
"frank","laplace",0,1,6,0.910333333333333,TRUE
"frank","laplace",0,1,7,0.919555555555556,TRUE
"frank","laplace",0,1,8,0.900666666666667,TRUE
"frank","laplace",0,1,9,0.949222222222222,TRUE
"frank","laplace",0,1,10,0.912333333333333,TRUE
"frank","laplace",0,1,11,0.916222222222222,TRUE
"frank","laplace",0,1,12,0.894777777777778,TRUE
"frank","laplace",0,1,13,0.937555555555556,TRUE
"frank","laplace",0,1,14,0.892111111111111,TRUE
"frank","laplace",0,1,15,0.876777777777778,TRUE
"frank","laplace",0,1,16,0.920888888888889,TRUE
"frank","laplace",0,1,17,0.952888888888889,TRUE
"frank","laplace",0,1,18,0.880555555555556,TRUE
"frank","laplace",0,1,19,0.889333333333333,TRUE
"frank","laplace",0,1,20,0.908333333333333,TRUE
"frank","laplace",0,1,21,0.905,TRUE
"frank","laplace",0,1,22,0.930111111111111,TRUE
"frank","laplace",0,1,23,0.862555555555556,TRUE
"frank","laplace",0,1,24,0.899111111111111,TRUE
"frank","laplace",0,1,25,0.916666666666667,TRUE
"frank","laplace",0,1,26,0.905333333333333,TRUE
"frank","laplace",0,1,27,0.887444444444444,TRUE
"frank","laplace",0,1,28,0.901888888888889,TRUE
"frank","laplace",0,1,29,0.911333333333333,TRUE
"frank","laplace",0,1,30,0.941111111111111,TRUE
"frank","laplace",0,1,31,0.920222222222222,TRUE
"frank","laplace",0,1,32,0.953222222222222,TRUE
"frank","laplace",0,1,34,0.903666666666667,TRUE
"frank","laplace",0,1,35,0.921444444444444,TRUE
"frank","laplace",0,1,36,0.908555555555556,TRUE
"frank","laplace",0,1,37,0.933111111111111,TRUE
"frank","laplace",0,1,38,0.894333333333333,TRUE
"frank","laplace",0,1,39,0.929555555555556,TRUE
"frank","laplace",0,1,40,0.892333333333333,TRUE
"frank","laplace",0,1,41,0.910222222222222,TRUE
"frank","laplace",0,1,42,0.923555555555556,TRUE
"frank","laplace",0,1,43,0.916555555555556,TRUE
"frank","laplace",0,1,44,0.890888888888889,TRUE
"frank","laplace",0,1,45,0.940444444444444,TRUE
"frank","laplace",0,1,46,0.878666666666667,TRUE
"frank","laplace",0,1,47,0.882666666666667,TRUE
"frank","laplace",0,1,48,0.921,TRUE
"frank","laplace",0,1,49,0.884333333333333,TRUE
"frank","laplace",0,1,50,0.891444444444444,TRUE
"frank","laplace",0.25,1,1,0.918444444444444,TRUE
"frank","laplace",0.25,1,2,0.910444444444444,TRUE
"frank","laplace",0.25,1,3,0.868777777777778,TRUE
"frank","laplace",0.25,1,4,0.907,TRUE
"frank","laplace",0.25,1,5,0.877888888888889,TRUE
"frank","laplace",0.25,1,6,0.901666666666667,TRUE
"frank","laplace",0.25,1,7,0.879555555555556,TRUE
"frank","laplace",0.25,1,8,0.875444444444444,TRUE
"frank","laplace",0.25,1,9,0.883888888888889,TRUE
"frank","laplace",0.25,1,10,0.926111111111111,TRUE
"frank","laplace",0.25,1,11,0.935111111111111,TRUE
"frank","laplace",0.25,1,12,0.870444444444444,TRUE
"frank","laplace",0.25,1,13,0.888555555555556,TRUE
"frank","laplace",0.25,1,14,0.964222222222222,TRUE
"frank","laplace",0.25,1,15,0.926888888888889,TRUE
"frank","laplace",0.25,1,16,0.915444444444444,TRUE
"frank","laplace",0.25,1,17,0.881333333333333,TRUE
"frank","laplace",0.25,1,18,0.907222222222222,TRUE
"frank","laplace",0.25,1,19,0.906222222222222,TRUE
"frank","laplace",0.25,1,20,0.915777777777778,TRUE
"frank","laplace",0.25,1,21,0.878888888888889,TRUE
"frank","laplace",0.25,1,22,0.916,TRUE
"frank","laplace",0.25,1,23,0.937111111111111,TRUE
"frank","laplace",0.25,1,24,0.913666666666667,TRUE
"frank","laplace",0.25,1,25,0.945333333333333,TRUE
"frank","laplace",0.25,1,26,0.921222222222222,TRUE
"frank","laplace",0.25,1,27,0.888555555555556,TRUE
"frank","laplace",0.25,1,28,0.904222222222222,TRUE
"frank","laplace",0.25,1,29,0.917222222222222,TRUE
"frank","laplace",0.25,1,30,0.890111111111111,TRUE
"frank","laplace",0.25,1,31,0.873111111111111,TRUE
"frank","laplace",0.25,1,32,0.926222222222222,TRUE
"frank","laplace",0.25,1,33,0.891444444444444,TRUE
"frank","laplace",0.25,1,34,0.888444444444444,TRUE
"frank","laplace",0.25,1,35,0.932777777777778,TRUE
"frank","laplace",0.25,1,36,0.942888888888889,TRUE
"frank","laplace",0.25,1,37,0.91,TRUE
"frank","laplace",0.25,1,38,0.892666666666667,TRUE
"frank","laplace",0.25,1,39,0.906666666666667,TRUE
"frank","laplace",0.25,1,40,0.882,TRUE
"frank","laplace",0.25,1,41,0.947222222222222,TRUE
"frank","laplace",0.25,1,42,0.933888888888889,TRUE
"frank","laplace",0.25,1,43,0.914666666666667,TRUE
"frank","laplace",0.25,1,44,0.915444444444444,TRUE
"frank","laplace",0.25,1,45,0.934444444444444,TRUE
"frank","laplace",0.25,1,46,0.935333333333333,TRUE
"frank","laplace",0.25,1,47,0.906666666666667,TRUE
"frank","laplace",0.25,1,48,0.919555555555556,TRUE
"frank","laplace",0.25,1,49,0.871666666666667,TRUE
"frank","laplace",0.25,1,50,0.894888888888889,TRUE
"frank","laplace",0.5,1,1,0.918444444444444,TRUE
"frank","laplace",0.5,1,2,0.919777777777778,TRUE
"frank","laplace",0.5,1,3,0.897888888888889,TRUE
"frank","laplace",0.5,1,4,0.914666666666667,TRUE
"frank","laplace",0.5,1,5,0.917,TRUE
"frank","laplace",0.5,1,6,0.927,TRUE
"frank","laplace",0.5,1,7,0.889111111111111,TRUE
"frank","laplace",0.5,1,8,0.937444444444444,TRUE
"frank","laplace",0.5,1,9,0.929222222222222,TRUE
"frank","laplace",0.5,1,10,0.936777777777778,TRUE
"frank","laplace",0.5,1,11,0.921333333333333,TRUE
"frank","laplace",0.5,1,12,0.915444444444444,TRUE
"frank","laplace",0.5,1,13,0.905888888888889,TRUE
"frank","laplace",0.5,1,14,0.890111111111111,TRUE
"frank","laplace",0.5,1,15,0.932888888888889,TRUE
"frank","laplace",0.5,1,16,0.908333333333333,TRUE
"frank","laplace",0.5,1,17,0.921333333333333,TRUE
"frank","laplace",0.5,1,18,0.934888888888889,TRUE
"frank","laplace",0.5,1,19,0.889222222222222,TRUE
"frank","laplace",0.5,1,20,0.915,TRUE
"frank","laplace",0.5,1,21,0.934888888888889,TRUE
"frank","laplace",0.5,1,22,0.931333333333333,TRUE
"frank","laplace",0.5,1,23,0.925333333333333,TRUE
"frank","laplace",0.5,1,24,0.903333333333333,TRUE
"frank","laplace",0.5,1,25,0.947,TRUE
"frank","laplace",0.5,1,26,0.949888888888889,TRUE
"frank","laplace",0.5,1,27,0.915666666666667,TRUE
"frank","laplace",0.5,1,28,0.923444444444444,TRUE
"frank","laplace",0.5,1,29,0.867333333333333,TRUE
"frank","laplace",0.5,1,30,0.926111111111111,TRUE
"frank","laplace",0.5,1,31,0.941777777777778,TRUE
"frank","laplace",0.5,1,32,0.900666666666667,TRUE
"frank","laplace",0.5,1,33,0.916111111111111,TRUE
"frank","laplace",0.5,1,34,0.933777777777778,TRUE
"frank","laplace",0.5,1,35,0.896111111111111,TRUE
"frank","laplace",0.5,1,36,0.950333333333333,TRUE
"frank","laplace",0.5,1,37,0.933888888888889,TRUE
"frank","laplace",0.5,1,38,0.900666666666667,TRUE
"frank","laplace",0.5,1,39,0.929222222222222,TRUE
"frank","laplace",0.5,1,40,0.938333333333333,TRUE
"frank","laplace",0.5,1,41,0.903222222222222,TRUE
"frank","laplace",0.5,1,42,0.857666666666667,TRUE
"frank","laplace",0.5,1,43,0.904222222222222,TRUE
"frank","laplace",0.5,1,44,0.917555555555556,TRUE
"frank","laplace",0.5,1,45,0.940888888888889,TRUE
"frank","laplace",0.5,1,46,0.918777777777778,TRUE
"frank","laplace",0.5,1,47,0.882777777777778,TRUE
"frank","laplace",0.5,1,48,0.934333333333333,TRUE
"frank","laplace",0.5,1,49,0.920666666666667,TRUE
"frank","laplace",0.5,1,50,0.923444444444444,TRUE
"frank","laplace",0.75,1,1,0.918555555555556,TRUE
"frank","laplace",0.75,1,2,0.921111111111111,TRUE
"frank","laplace",0.75,1,3,0.932444444444444,TRUE
"frank","laplace",0.75,1,4,0.914,TRUE
"frank","laplace",0.75,1,5,0.876222222222222,TRUE
"frank","laplace",0.75,1,6,0.912222222222222,TRUE
"frank","laplace",0.75,1,7,0.980111111111111,TRUE
"frank","laplace",0.75,1,8,0.962444444444444,TRUE
"frank","laplace",0.75,1,9,0.956555555555556,TRUE
"frank","laplace",0.75,1,10,0.939666666666667,TRUE
"frank","laplace",0.75,1,11,0.922444444444444,TRUE
"frank","laplace",0.75,1,12,0.941666666666667,TRUE
"frank","laplace",0.75,1,13,0.945666666666667,TRUE
"frank","laplace",0.75,1,14,0.941222222222222,TRUE
"frank","laplace",0.75,1,15,0.928777777777778,TRUE
"frank","laplace",0.75,1,16,0.949333333333333,TRUE
"frank","laplace",0.75,1,17,0.935222222222222,TRUE
"frank","laplace",0.75,1,18,0.915222222222222,TRUE
"frank","laplace",0.75,1,19,0.951666666666667,TRUE
"frank","laplace",0.75,1,20,0.913333333333333,TRUE
"frank","laplace",0.75,1,21,0.915222222222222,TRUE
"frank","laplace",0.75,1,22,0.928555555555556,TRUE
"frank","laplace",0.75,1,23,0.943777777777778,TRUE
"frank","laplace",0.75,1,24,0.935666666666667,TRUE
"frank","laplace",0.75,1,25,0.912666666666667,TRUE
"frank","laplace",0.75,1,26,0.922,TRUE
"frank","laplace",0.75,1,27,0.927888888888889,TRUE
"frank","laplace",0.75,1,28,0.959888888888889,TRUE
"frank","laplace",0.75,1,29,0.911555555555556,TRUE
"frank","laplace",0.75,1,30,0.935,TRUE
"frank","laplace",0.75,1,31,0.934666666666667,TRUE
"frank","laplace",0.75,1,32,0.947444444444444,TRUE
"frank","laplace",0.75,1,33,0.929888888888889,TRUE
"frank","laplace",0.75,1,34,0.913888888888889,TRUE
"frank","laplace",0.75,1,35,0.884555555555556,TRUE
"frank","laplace",0.75,1,36,0.921444444444444,TRUE
"frank","laplace",0.75,1,37,0.952777777777778,TRUE
"frank","laplace",0.75,1,38,0.898,TRUE
"frank","laplace",0.75,1,39,0.94,TRUE
"frank","laplace",0.75,1,40,0.938333333333333,TRUE
"frank","laplace",0.75,1,41,0.923666666666667,TRUE
"frank","laplace",0.75,1,42,0.931,TRUE
"frank","laplace",0.75,1,43,0.905555555555556,TRUE
"frank","laplace",0.75,1,44,0.952777777777778,TRUE
"frank","laplace",0.75,1,45,0.912888888888889,TRUE
"frank","laplace",0.75,1,46,0.936555555555556,TRUE
"frank","laplace",0.75,1,47,0.948,TRUE
"frank","laplace",0.75,1,48,0.941444444444444,TRUE
"frank","laplace",0.75,1,49,0.900777777777778,TRUE
"frank","laplace",0.75,1,50,0.948222222222222,TRUE
